default;Lieber eine lebende Kakerlake essen oder eine Glatze haben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber eine Milliarde Euro gewinnen oder durch Wände gehen können? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber eine Weltreise gewinnen oder nie wieder kacken müssen (das geht von alleine weg)? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber eine Woche auf´s Zähneputzen oder auf´s Duschen verzichten? Stimmt ab! Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen Film ohne Ton sehen oder ohne Bild? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen fliegenden Teppich besitzen, oder einen Kühlschrank der sich von selbst füllt? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen Fuß anstelle einer Hand haben oder ein einziges Auge mitten auf der Stirn? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen Gips aus Nudeln oder aus Salat? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen hässlichen Freund/in oder selber häasslich sein? Stimmt alle gleichzeit ab, die Verlierer trinken.;0;Abstimmen;;;
default;"Lieber einen Knopf ""zurück spulen"" im Alltag haben oder einen Knopf ""Pause""? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!";0;Abstimmen;;;
default;Lieber einen Siamesischen Zwilling haben oder euch nie wieder jemandem auf mehr als 5 Meter nähern können? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber einen Tag lange Haare am Kinn haben oder Schamhaar an den Wangen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Emma Watson oder Nathalie Portman? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber euch nie wieder in einem Spiegel sehen oder nie wieder duschen können? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke! ;0;Abstimmen;;;
default;Lieber für Google arbeiten oder für Facebook? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber fliegen können oder Gedanken lesen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Huhn oder Rind? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber im Lotto gewinnen oder doppelt so alt werden, wie der Durchschnitt? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber in die Vergangenheit reisen oder in die Zukunft? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber in einem anderen Land leben oder alle 6 Monate in eine andere Stadt ziehen? Stimmt alle gleichzeitig ab, die Minderheit trinkt $ Schlucke;0;Abstimmen;;;
default;Lieber in einer Welt ohne Hochzeit leben oder ohne Scheidung? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber in einer Welt ohne Probleme leben oder die Welt leiten? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber ins Paradies kommen oder ewig auf Erden leben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber jede Nacht Albträume haben oder Gespenster sehen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber kein Internet oder kein Handy mehr haben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber keine Freunde haben oder keine Elektrogeräte mehr benutzen können? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Mc Donald's oder Burger King? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber mehr Geld oder mehr Zeit? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Michael Bully Herbig oder Christian Tramitz? Stimmt alle gleichzeitig ab, die Minderheit trinkt $ Schlucke;0;Abstimmen;;;
default;Lieber mit 1 Million Euro vorzeitig in Rente gehen oder euren Traumjob haben, und dabei 2000 Euro pro Monat verdienen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Musik von früher oder von heute? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber nie wieder peinliche Momente erleben oder für jeden 100 Euro bekommen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber nie wieder schlafen müssen oder Gegenstände nur per Gedanken bewegen können? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber niemanden bei seiner Hochzeit oder bei seiner Beerdigung haben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber nur noch Japanisch reden oder jeden Tag als Pirat verkleidet herumlaufen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber One Direction oder Justin Bieber loswerden? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Orangensaft pinkeln oder Spucke mit Zitronengeschmack haben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Otto Waalkes oder Helge Schneider? Stimmt alle gleichzeitig ab, die Minderheit trinkt $ Schlucke;0;Abstimmen;;;
default;Lieber Pepsi oder Coca Cola? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Piercings oder Tattoos? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Playstation oder XBox? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Regen oder Schnee? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Rock oder Elektro? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber sein Geschlecht wechseln können wann immer ihr wollt, oder einen echten Schiggy besitzen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber seine Träume kontrollieren oder sie filmen können, um sie sich danach anzugucken? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber sich ein Auge ausstechen oder ein Jahr lang krabbeln müssen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Star Trek oder Star Wars? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber sterben, weil euer Kopf in einem Fahrstuhl hängen bleibt oder weil ihr auf einer Banane ausrutscht? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Super Smash Bros oder Mario Kart? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber um eine Milliarde Euro über Kopf oder Zahl spielen oder tausend Euro gewinnen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber unbegrenzt viele Bekanntschaften haben oder die Welt regieren? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber unsterblich sein, oder serblich, aber fliegen können und unsichtbar sein. Stimmt alle ab, die Verlierer trinken!;0;Abstimmen;;;
default;Lieber von einem Löwen angegriffen werden oder von 100 hysterischen Katzen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber Wellen surfen oder im Internet surfen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber wissen, wann man stirbt oder wie? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Lieber zwei Arme aus Kork haben oder einen Blinden adoptieren? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Netflix oder Amazon Prime?;0;Abstimmen;;;
default;Stimmt ab, der, die oder das Nutella. Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, eine Glatze oder super lange Haare haben? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, gäbe es Krieg wenn Frauen die Welt regieren würden. Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, hässliches Gesicht aber schönen Körper, oder schönes Gesicht aber hässlichen Körper. Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, immer winken oder immer nicken. Verlierer trinken!;0;Abstimmen;;;
default;Stimmt ab, Iphone oder Android Handy? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, lieber immer das Gefühl habe ständig niesen zu müssen, oder immer das Gefühl haben ständig husten zu müssen? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, lieber taub oder blind sein? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, nie wieder Döner, oder nie wieder Pizza. Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, süßes oder salziges Popcorn. Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
default;Stimmt ab, würdet ihr euch eine Glatze rasieren lassen, fall euch jemand 1000 Euro dafür gibt? Stimmt alle gleichzeitig ab, die Verlierer trinken $ Schlucke!;0;Abstimmen;;;
bar;Blind Test ! Der erste Spieler der den Titel des laufenden Liedes errät, darf $ Schlücke ausgeben;0;Blind Test ! ;;;
bar;Blind test ! Der erste Spieler der den Titel des vorherigen Songs findet, darf $ Schlücke austeilen. Niemand ? Alle müssen trinken;0;Blind Test ! ;;;
bar;Blind test ! Der erste Spieler der den/die SängerIn des aktuellen Liedes findet, darf $ Schlücke austeilen;0;Blind Test ! ;;;
default;Wählt alle gemeinsam den Spieler, der am meisten verträgt (Hulk), er trinkt $ Schlucke!;0;Die Wahl!;solidman;;
default;Wählt den Spieler, der die besten Sandburgen bauen kann, dieser darf 5 Schlücke verteilen.;0;Die Wahl!;;;
default;Wählt den Spieler, welcher am meißten verträgt, dieser darf das unter beweis stellen und 6 Schlücke trinken.;0;Die Wahl!;;;
default;Wählt den Spieler mit dem schlechtesten Karma, dieser muss 5 Schlücke als Strafe trinken.;0;Die Wahl!;;;
default;Wählt den besten Geocatcher, dieser darf 5 Schlücke verteilen.;0;Die Wahl!;;;
default;Wählt den Spieler, der als erstes im Gefängnis landed, dieser muss 10 Liegestütze machen und 5 Schlücke trinken.;0;Die Wahl!;;;
default;Wählt den größten Serienjunckie, dieser darf diesen Abend nicht mehr von seiner Lieblingsserie reden und muss 2 Schlücke trinken.;0;Die Wahl!;;;
default;Wählt den besten Inder, dieser muss sich einen Punkt auf die Stirn malen, darf aber 3 Schlücke verteielen.;0;Die Wahl!;;;
default;Wählt den besten Tänzer, dieser darf ein was kleines vortanzen und dann 4 Schlücke verteilen.;0;Die Wahl!;;;
default;Wählt den besten Autofahrer, dieser muss 3 trinken.;0;Die Wahl!;;;
default;Wählt den schlechtesten Autofahrer, dieser muss 3 trinken.;0;Die Wahl!;;;
default;Wählt den bester Curlingspieler, dieser darf die nächsten Getränke anrichten und cool über den Tisch rutschen lassen.;0;Die Wahl!;;;
default;Falls Morgen Anarchie herscht und ihr auf eigene Faust überleben müsstet, wer aus der Gruppe wäre euer Führer? Stoßt alle auf ihn an.;0;Die Wahl!;;;
default;Falls ihr morgen bei den Hunger Games wärt, wer würde gewinnen? Derjenige erfindet sein persönliches Handzeichen, welches vor jedem Schluck für die nächsten 5 Runden gezeigt werden muss.;0;Die Wahl!;;;
default;Wählt den Spieler, der falls er berühmt werden würde euch als erstes links liegen lassen würde. Dieser trinkt 3 Schlücke.;0;Die Wahl!;;;
default;Wählt den Spieler mit dem schlechtesten Musikgeschmack, der darf heute kein Lied mehr anmachen und trinkt 2 Schlücke.;0;Die Wahl!;;;
default;Wählt den Spieler, der für immer alleine Leben wird und später 4 Katzen hat...Dieser trinkt 3 Schlücke...alleine!;0;Die Wahl!;;;
default;Wählt den/die Ausreißer/in des Abends, er/sie trinkt $ Schlucke!;0;Die Wahl!;;;
default;Wählt die intelligenteste Person unter euch. Sie trinkt $ Schlucke.;0;Die Wahl!;smart-player;;
default;Wählt die schönste Person unter euch. Sie trinkt $ Schlucke;0;Die Wahl!;beautiful-player;;
hot;Wählt jeder eine Person, die euer Geschlechtsteil berühren muss, weigert sie sich, trinkt sie $ Schlucke. %s beginnt;1;Die Wahl!;;;
hot;Wählt unter euch die Person, die unbedingt Sex braucht, und tippt auf den Bildschirm;0;Die Wahl!;horny;;
default;Wählt unter euch, wer die dümmste Person ist. Diese Person trinkt $ Schlucke;0;Die Wahl!;dumbest-player;;
hot;"""Sätze, die im Bett heiß machen"". Antwortet im Kreis, die Person, die nicht mehr weiter weiß oder etwas wiederholt, trinkt $ Schlucke! %s beginnt";1;Hot!;;;spiel_name
hot;"""Was euch bei eurem/r Partner/in total anmacht"". Antwortet im Kreis, die Person, die nicht mehr weiter weiß oder etwas wiederholt, trinkt $ Schlucke! %s beginnt";1;Hot!;;;spiel_name
hot;%s arbeitet jetzt bei der Mordkommision und darf jederzeit eine/n Spieler/in abtasten. Die betroffene Person darf sich weigern, muss dann aber $ Schlucke trinken!;1;Hot!;body-search;;spiel_name
hot;%s braucht keine Handmassage mehr;1;Hot!;;hand-massage;spiel_name
hot;%s braucht keine Küsse mehr!;1;Hot!;;kiss-before-drink;spiel_name
hot;%s braucht Liebe. Er/sie muss jedes Mal vorm Trinken jemanden Küssen.;1;Hot!;kiss-before-drink;;spiel_name
hot;%s darf die Hand wieder vom Oberschenkel des/r anderen Spielers/in nehmen;1;Hot!;;put-your-hand-on-legs;spiel_name
hot;%s du kannst jetzt aufhören deinem/r Freund/in in die Augen zu gucken;1;Hot!;;look-in-the-eyes;spiel_name
hot;%s geht 5 Sekunden lang iauf alle Viere, wie beim Doggystyle, oder trinkt $ Schlucke;1;Hot!;;;spiel_name
hot;%s geht auf alle Viere und biegt den Rücken durch, wir sagen dir, wenn du aufhören kannst.;1;Hot!;doggy-style-way;;spiel_name
hot;%s gibt $ Schlucke an die Person mit dem größten Sexappeal;1;Hot!;;;spiel_name
hot;%s gibt allen Spielern einen Kuss und trinkt das Glaus seiner/ihrer Wahl aus;1;Hot!;;;spiel_name
hot;%s ist Amor und entscheidet wann immer er/sie es will, welche Personen sich küssen oder miteinander kuscheln, $ Schlucke, wenn sie sich weigern!;1;Hot!;cupidon;;spiel_name
hot;%s ist nicht mehr Amor!;1;Hot!;;cupidon;spiel_name
hot;%s ist nicht mehr bei der Mordkommision und dieses dreckige Schwein muss $ Schlucke trinken!;1;Hot!;;body-search;spiel_name
hot;%s ist unwiederstehlich. Jedes Mal, wenn du es sagst, muss eine von dir gewählte Person dich küssen (Mund oder woanders) oder $ Schlucke trinken;1;Hot!;irresistible;;spiel_name
hot;%s ist wieder hässlich;1;Hot!;;irresistible;spiel_name
hot;%s kann es sich wieder bequem machen!;1;Hot!;;doggy-style-way;spiel_name
hot;%s muss ab jetzt die ganze Zeit seine/ihre Hand auf dem Oberschenkel eines/r Mitspielers/in liegen lassen;1;Hot!;put-your-hand-on-legs;;spiel_name
hot;%s muss die Nippel eines Spielers berühren, $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s muss jetzt vor jedem Schluck erotisch stöhnen;1;Hot!;orgasm-simulation;;spiel_name
hot;%s muss nicht mehr vor jedem Schluck stöhnen;1;Hot!;;orgasm-simulation;spiel_name
hot;%s trink dein Glas aus und knabber/leck das Ohrläppchen der Person, die dich am meisten anturnt;1;Hot!;;;spiel_name
hot;%s wählt eine Person, die ihm/ihr die Hand massieren muss, solange bis wir die Regel aufheben;1;Hot!;hand-massage;;spiel_name
hot;%s wählt eine Person, die ihm/ihr einen Lap-dance spendiert. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s wählt eine Person, die seine/ihre Nippel betascht. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, berühr die Brüste einer Frau. $ Schlucke, wenn sie sich weigert;1;Hot!;;;spiel_name
hot;%s, bevorzugst du Oral-, Anal- oder Vaginalsex? Antworte oder trink $ Schlucke!;1;Hot!;;;spiel_name
hot;%s, deute eine sexuelle Stellung mit einem anderen Spieler an oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, die Person, die ihre Hand unter deinem Hintern hat, darf sie nun wieder wegnehmen;1;Hot!;;hand-under-ass;spiel_name
hot;%s, du darfst nicht mehr bestimmen, wer sich auf die Knie von wem setzt;1;Hot!;;on-sby-knees;spiel_name
hot;%s, du musst jemanden wählen, der/die ab jetzt immer die Hand unter deinem Hintern haben muss;1;Hot!;hand-under-ass;;spiel_name
hot;%s, gib etwas Essbares von deinem Mund in einen anderen Mund weiter. $ Schlucke, wenn die Person sich weigert;1;Hot!;;;spiel_name
hot;%s, küss den Oberkörper eines Mitspielers oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, knabber am Ohr eines Spielers oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, kneif einen Spieler in den Hintern. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, lass dich 5 Sekunden lang von einem Spieler deiner Wahl über den Arsch streicheln. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, lass dich auf die Brust küssen von dem Spieler deiner Wahl. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, lass dich von einem Spieler in den Hintern kneifen oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lass dir von einem Spieler in die Nippel kneifen oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lass dir von jemandem die Lippen lecken oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lass eine Person deine Brustwarze lecken oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lecke den Mund eines/r Mitspielers/in oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lecke die Brustwarze einer von dir gewählten Person. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, lecke die Lippen eines Mitspielers. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, lecke die Zunge eines/r Mitspielers/in oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, lecke kurz eine intime Stelle der von dir gewählten Person. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, reib deinen Kopf an einer intimen Stelle einer von dir gewählten Person. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, sag etwas im sexuellen Bereich, das du noch nie gemacht hast und alle, die es bereits gemacht haben, trinken $ Schlucke;1;Hot!;;;spiel_name
hot;%s, schau der Person in die Augen, mit der du dir vorstellen könntest, heute Abend Sex zu haben. Die Person trinkt $ Schlucke;1;Hot!;;;spiel_name
hot;%s, spiel 10 Sekunden lang einen Orgasmus vor;1;Hot!;;;spiel_name
hot;%s, steck deine Hand in die Unterwäsche eines/r Mitspielers/in. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, streichel 5 Sekunden lang den Arsch eines/r Mitspielers/in. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, streichle den Intimbereich einer Person oder trink $ Schlucke;1;Hot!;;;spiel_name
hot;%s, teil $ Schlücke an die Spieler aus die eine kürzere Dauer angegeben haben. Falls du die kürzeste Dauer angegeben hast, musst du $ Schlücke trinken;1;Hot!;;sex-duration;spiel_name
hot;%s, teil $ Schlücke an die Spieler aus die eine längere Dauer angegeben haben. Falls du die längste Dauer angegeben hast, musst du $ Schlücke trinken;1;Hot!;;sex-duration;spiel_name
hot;%s, trink dein Glas aus und küss die Person deiner Wahl auf den Mund;1;Hot!;;;spiel_name
hot;%s, trink dein Glas aus und mach den Reiss#verschluss der Hose einer beliebigen Person mit den Zähnen auf;1;Hot!;;;spiel_name
hot;%s, trink zuerst $ Schlucke. Wenn du ein Mann bist, beschreib wie du am liebsten einen geblasen bekommen würdest. Wenn du eine Frau bist, beschreib wie du es machst.;1;Hot!;;;spiel_name
hot;%s, trink zuerst $ Schlucke. Wenn du eine Frau bist, beschreib, wie du dir den besten Cunnilingus verstellst. Wenn du ein Mann bist, beschreib, wie du es tun würdest;1;Hot!;;;spiel_name
hot;%s, trinkt das Glas der Person aus, mit der du heute Abend Sex haben könntest;1;Hot!;;;spiel_name
hot;%s, wähl die Person, die dich solange streichelt, während du dein Glas austrinkst;1;Hot!;;;spiel_name
hot;%s, wähl die Person, die eine Brustwarze zeigen muss. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, wähl eine Person, die die Hand in deine Unterwäsche schieben soll. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, wähl eine Person, die dir eine intime Stelle ihres Körpers zeigen muss. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, wähl eine Person, die ihren Kopf an einer von deinen intimen Stellen reiben muss. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, wähl eine Person, die ihren Kopf zwischen die Brüste einer Mitspielerin stecken und reiben muss. $ Schlucke, wenn er/sie sich weigert;1;Hot!;;;spiel_name
hot;%s, wähl eine Person, mit der du spielst. Ihr trinkt jeder einen Schluck und küsst euch dann, und das solange, bis beide Gläser leer sind;1;Hot!;;;spiel_name
hot;%s, wähl einen Buchstaben. Alle, die schon einmal Sex mit einer Person hatten, deren Vorname mit dem Buchstaben beginnt, trinken $ Schlucke;1;Hot!;;;spiel_name
